x,z,fa,ta,cfa,cta,traceback
218.00368659489698,-222.89308107608966,-59.99999999999999,130.0,60.000000000000036,154.54999999999995,
217.19736797201853,-224.05430237111747,-59.99999999999999,130.0,60.000000000000036,154.99999999999997,
216.92657145909442,-224.43996442626155,-59.99999999999999,130.0,60.000000000000036,155.14999999999998,
216.65476621442883,-224.82491621696016,-59.99999999999999,130.0,60.00000000000006,155.29999999999993,
215.8333167537022,-225.97548364266737,-59.99999999999999,130.0,60.00000000000002,155.74999999999997,
215.00285618588435,-227.11956399951575,-59.99999999999999,130.0,60.00000000000002,156.19999999999993,
214.4442349110991,-227.87864544317063,-59.99999999999999,130.0,60.00000000000006,156.49999999999991,
214.1634357376949,-228.25708671523972,-59.99999999999999,130.0,60.00000000000001,156.64999999999995,
213.88164677077202,-228.63479156073464,-59.99999999999999,130.0,60.00000000000001,156.8,
213.03036045623196,-229.7634616756502,-59.99999999999999,130.0,60.00000000000002,157.25000000000003,
211.59193564920992,-231.6296093865477,-59.99999999999999,130.0,60.00000000000002,157.99999999999997,
211.3013262610528,-232.00057051079756,-59.99999999999999,130.0,60.00000000000001,158.15,
210.71719895236993,-232.74020397001553,-59.99999999999999,130.0,60.00000000000006,158.44999999999996,
209.83376673468376,-233.84389420481003,-59.99999999999999,130.0,60.000000000000036,158.89999999999998,
208.94169349041192,-234.94061201011863,-59.99999999999999,130.0,60.00000000000005,159.3499999999999,
208.04103424683422,-236.03028973522117,-59.99999999999999,130.0,60.00000000000002,159.79999999999998,
207.43585216531773,-236.7527971849788,-59.99999999999999,130.0,60.00000000000002,160.1,
206.82689535661262,-237.47212601929272,-59.99999999999999,130.0,60.000000000000085,160.3999999999999,
206.52100664267766,-237.830592289501,-59.99999999999999,130.0,60.000000000000036,160.54999999999993,
205.90641907826364,-238.54511625159853,-59.99999999999999,130.0,60.00000000000001,160.85,
205.28809871684172,-239.25641246091976,-59.99999999999999,130.0,60.000000000000036,161.14999999999998,
204.97754403063198,-239.61084406089782,-59.99999999999999,130.0,60.00000000000011,161.2999999999999,
204.66606250997688,-239.96446141692002,-59.99999999999999,130.0,60.000000000000036,161.45,
204.0403275111059,-240.66924370807936,-59.99999999999999,130.0,60.0000000000001,161.7499999999999,
203.72607832160776,-241.02040381271757,-59.99999999999999,130.0,60.000000000000036,161.89999999999992,
203.41091087506993,-241.3707400124353,-59.99999999999999,130.0,60.000000000000036,162.04999999999998,
202.4599206258223,-242.41678119874803,-59.99999999999999,130.0,60.00000000000006,162.49999999999991,
201.50074420355094,-243.45532113952322,-59.99999999999999,130.0,60.00000000000006,162.9499999999999,
200.53344077477567,-244.48629577272533,-59.99999999999999,130.0,60.00000000000001,163.39999999999998,
200.20921059565995,-244.82826179902088,-59.99999999999999,130.0,60.000000000000036,163.54999999999993,
199.88408626372228,-245.1693778217637,-59.99999999999999,130.0,60.00000000000006,163.69999999999996,
198.57469206667247,-246.52529520551025,-59.99999999999999,130.0,60.000000000000036,164.29999999999995,
198.24513051814444,-246.86212625800033,-59.99999999999999,130.0,60.0000000000001,164.4499999999999,
197.5833676121914,-247.5331942300035,-59.99999999999999,130.0,60.00000000000006,164.74999999999994,
197.25117079041524,-247.86742655009175,-59.99999999999999,130.0,60.000000000000036,164.89999999999995,
196.91810008989066,-248.20078803653234,-59.99999999999999,130.0,60.00000000000006,165.04999999999995,
195.91366757397316,-249.19562467568187,-59.99999999999999,130.0,60.000000000000036,165.49999999999997,
194.9014526887558,-250.18254191829698,-59.99999999999999,130.0,60.00000000000006,165.95,
193.88151787242057,-251.1614788866733,-59.99999999999999,130.0,60.00000000000007,166.39999999999986,
191.47200230514875,-253.41429247337794,-59.99999999999999,130.0,60.000000000000135,167.44999999999987,
190.7760253382403,-254.04980677555892,-59.99999999999999,130.0,60.00000000000007,167.74999999999986,
189.72584464490149,-254.99622377084432,-59.99999999999999,130.0,60.000000000000085,168.19999999999993,
187.24675544329006,-257.1722410170581,-59.99999999999999,130.0,60.00000000000011,169.24999999999994,
186.8893591078532,-257.4793791482077,-59.99999999999999,130.0,60.00000000000011,169.39999999999992,
186.531159912365,-257.7855805664628,-59.99999999999999,130.0,60.00000000000002,169.54999999999995,
185.45176974357707,-258.69854358934526,-59.99999999999999,130.0,59.99999999999999,170.00000000000006,
186.12840464044984,-258.2121460006753,-59.849999999999994,129.85000000000002,59.849999999999994,170.00000000000006,
186.80376383407787,-257.7239786548686,-59.7,129.7,59.69999999999999,170.00000000000006,
188.15063660503,-256.74234808732865,-59.39999999999999,129.4,59.39999999999997,170.00000000000006,
188.82214095103882,-256.24889159358156,-59.24999999999999,129.25,59.24999999999998,170.00000000000006,
130.5382264783534,50.39074983990713,-59.1,129.10000000000002,59.100000000000016,49.999999999999986,
189.49235113123586,-255.75367879862355,-59.1,129.10000000000002,59.1,170.00000000000006,
190.82887062891416,-254.75799789362108,-58.8,128.8,58.8,170.00000000000006,
192.82382908316487,-253.2513895203332,-58.349999999999994,128.35,58.349999999999994,170.00000000000006,
193.48617811668797,-252.74571061458272,-58.199999999999996,128.2,58.19999999999998,170.00000000000006,
194.14720101761083,-252.2382994180315,-58.04999999999999,128.05,58.049999999999976,170.00000000000006,
129.4542930467378,53.11348466549073,-57.9,127.89999999999998,57.90000000000001,49.999999999999986,
129.31479879526972,53.45221280808583,-57.74999999999999,127.74999999999999,57.75000000000001,49.999999999999986,
199.38710170519147,-248.11706718780295,-56.849999999999994,126.85,56.84999999999998,170.00000000000006,
200.68350054588825,-247.06968240745678,-56.55,126.55,56.54999999999999,170.00000000000006,
201.32963899186706,-246.54344813780304,-56.4,126.4,56.39999999999999,170.00000000000006,
202.61777179231308,-245.48591387326326,-56.099999999999994,126.1,56.099999999999994,170.00000000000006,
203.25975731806238,-244.95462112659862,-55.949999999999996,125.95,55.94999999999999,170.00000000000006,
203.90034972419383,-244.4216494883883,-55.8,125.80000000000001,55.800000000000004,170.00000000000006,
204.5395446201589,-243.8870026115601,-55.65,125.64999999999999,55.64999999999999,170.00000000000006,
205.17733762498733,-243.35068416052388,-55.49999999999999,125.5,55.49999999999999,170.00000000000006,
207.08226162725606,-241.731736177966,-55.05,125.05000000000001,55.04999999999999,170.00000000000006,
207.71440345045255,-241.18876830295335,-54.89999999999999,124.89999999999999,54.89999999999999,170.00000000000006,
208.34512162238548,-240.64414734712852,-54.75,124.75,54.74999999999999,170.00000000000006,
209.6022697307608,-239.54996113543095,-54.449999999999996,124.44999999999999,54.44999999999998,170.00000000000006,
210.22869105085084,-239.00040337898804,-54.3,124.3,54.3,170.00000000000006,
125.7033333667921,61.46648047528927,-54.15,124.15,54.150000000000006,49.999999999999986,
